,"Мощность активная потребленная, кВт",Год,Месяц,День,Час,День недели,Праздник ли это
595,5.0740999209843896,2022,1,25,20,2,0
596,4.94945468239316,2022,1,25,21,2,0
597,5.17104621766645,2022,1,25,22,2,0
598,4.91656218887604,2022,1,25,23,2,0
599,5.24202475630868,2022,1,26,0,2,0
600,5.13122898867204,2022,1,26,1,3,0
601,5.307809743342929,2022,1,26,2,3,0
602,5.54671311730945,2022,1,26,3,3,0
603,6.05221880715163,2022,1,26,4,3,0
604,8.05692972782714,2022,1,26,5,3,0
605,7.92709093762795,2022,1,26,6,3,0
606,7.78340267647418,2022,1,26,7,3,0
607,8.326994411441461,2022,1,26,8,3,0
608,7.53238101542241,2022,1,26,9,3,0
609,8.61783330148765,2022,1,26,10,3,0
610,8.03615552139527,2022,1,26,11,3,0
611,8.188499701895651,2022,1,26,12,3,0
612,6.83990746769339,2022,1,26,13,3,0
613,5.99335855559466,2022,1,26,14,3,0
614,5.84620792670224,2022,1,26,15,3,0
615,5.6505841494688,2022,1,26,16,3,0
616,5.30954092721226,2022,1,26,17,3,0
617,5.023895588774041,2022,1,26,18,3,0
618,5.2125946305302,2022,1,26,19,3,0
619,5.22990646922342,2022,1,26,20,3,0
620,5.04293861133658,2022,1,26,21,3,0
621,5.053325714552519,2022,1,26,22,3,0
622,5.43418616580348,2022,1,26,23,3,0
623,5.349358156206669,2022,1,27,0,3,0
624,5.51728299153097,2022,1,27,1,4,0
625,5.68174545911661,2022,1,27,2,4,0
626,5.891218707304629,2022,1,27,3,4,0
627,6.15608983931099,2022,1,27,4,4,0
628,7.1497893803021295,2022,1,27,5,4,0
629,6.78450958387507,2022,1,27,6,4,0
630,6.6598643452838395,2022,1,27,7,4,0
631,6.862412857994579,2022,1,27,8,4,0
632,5.988165003986699,2022,1,27,9,4,0
633,6.85375693864797,2022,1,27,10,4,0
634,6.51617608413007,2022,1,27,11,4,0
635,6.4642405680504,2022,1,27,12,4,0
636,6.38287492619223,2022,1,27,13,4,0
637,5.91545528147515,2022,1,27,14,4,0
638,5.96739079755482,2022,1,27,15,4,0
639,5.74753044615086,2022,1,27,16,4,0
640,5.314734478820229,2022,1,27,17,4,0
641,5.297422640127,2022,1,27,18,4,0
642,5.46015392384332,2022,1,27,19,4,0
643,5.16931503379714,2022,1,27,20,4,0
644,5.30607855947361,2022,1,27,21,4,0
645,5.36840117876922,2022,1,27,22,4,0
646,5.267992514348521,2022,1,27,23,4,0
647,5.53459483022419,2022,1,28,0,4,0
648,5.77696057192935,2022,1,28,1,5,0
649,5.91718646534448,2022,1,28,2,5,0
650,6.27381034242492,2022,1,28,3,5,0
651,7.35406907688219,2022,1,28,4,5,0
652,10.0425976259401,2022,1,28,5,5,0
653,10.78527550587948,2022,1,28,6,5,0
654,10.64331842859503,2022,1,28,7,5,0
655,10.08241485493452,2022,1,28,8,5,0
656,9.33800579112583,2022,1,28,9,5,0
657,9.9802750066445,2022,1,28,10,5,0
658,9.82446845840547,2022,1,28,11,5,0
659,9.89025344543972,2022,1,28,12,5,0
660,9.83312437775208,2022,1,28,13,5,0
661,7.963445798883731,2022,1,28,14,5,0
662,7.219036735075029,2022,1,28,15,5,0
663,6.01240157815721,2022,1,28,16,5,0
664,5.38571301746245,2022,1,28,17,5,0
665,5.37532591424652,2022,1,28,18,5,0
666,5.60211100112776,2022,1,28,19,5,0
667,5.520745359269609,2022,1,28,20,5,0
668,5.49477760122977,2022,1,28,21,5,0
669,5.4843904980138305,2022,1,28,22,5,0
670,5.54844430117877,2022,1,28,23,5,0
671,5.87390686861141,2022,1,29,0,5,1
672,5.939691855645661,2022,1,29,1,6,1
673,5.90853054599786,2022,1,29,2,6,1
674,6.3447888810671405,2022,1,29,3,6,1
675,7.547961670246311,2022,1,29,4,6,1
676,10.76796366718626,2022,1,29,5,6,1
677,10.38364084819665,2022,1,29,6,6,1
678,10.26592034508272,2022,1,29,7,6,1
679,10.336898883724931,2022,1,29,8,6,1
680,9.225478839619871,2022,1,29,9,6,1
681,10.01316750016163,2022,1,29,10,6,1
682,9.447070374893151,2022,1,29,11,6,1
683,9.88679107770108,2022,1,29,12,6,1
684,9.621919945694732,2022,1,29,13,6,1
685,6.70660630975555,2022,1,29,14,6,1
686,6.247842584385079,2022,1,29,15,6,1
687,6.27900389403288,2022,1,29,16,6,1
688,5.46534747545129,2022,1,29,17,6,1
689,5.47919694640586,2022,1,29,18,6,1
690,5.51208943992299,2022,1,29,19,6,1
691,5.463616291581969,2022,1,29,20,6,1
692,5.4445732690194095,2022,1,29,21,6,1
693,5.6159604720823495,2022,1,29,22,6,1
694,5.58826153017319,2022,1,29,23,6,1
695,5.53113246248554,2022,1,30,0,6,1
696,5.9033369943899,2022,1,30,1,7,1
697,5.99682092333331,2022,1,30,2,7,1
698,6.31535875528866,2022,1,30,3,7,1
699,7.3748432833140605,2022,1,30,4,7,1
700,10.584458177038059,2022,1,30,5,7,1
701,10.90645837673205,2022,1,30,6,7,1
702,10.12223208392895,2022,1,30,7,7,1
703,9.68597374885966,2022,1,30,8,7,1
704,9.41417788137602,2022,1,30,9,7,1
705,9.985468558252471,2022,1,30,10,7,1
706,9.31203803308599,2022,1,30,11,7,1
707,9.746565184285949,2022,1,30,12,7,1
708,9.10948952037525,2022,1,30,13,7,1
709,7.85438121511641,2022,1,30,14,7,1
710,7.47698313160409,2022,1,30,15,7,1
711,7.49256378642799,2022,1,30,16,7,1
712,5.697326113940511,2022,1,30,17,7,1
713,5.4843904980138305,2022,1,30,18,7,1
714,5.64885296559948,2022,1,30,19,7,1
715,5.42033669484891,2022,1,30,20,7,1
716,5.5432507495708006,2022,1,30,21,7,1
717,5.6505841494688,2022,1,30,22,7,1
718,5.572680875349279,2022,1,30,23,7,1
719,5.60384218499709,2022,1,31,0,7,0
720,5.64712178173016,2022,1,31,1,1,0
721,6.1197349780552095,2022,1,31,2,1,0
722,5.8808316040887,2022,1,31,3,1,0
723,6.742961171011331,2022,1,31,4,1,0
724,9.05236045268761,2022,1,31,5,1,0
725,10.83028628648186,2022,1,31,6,1,0
726,10.72987762206116,2022,1,31,7,1,0
727,9.95603843247398,2022,1,31,8,1,0
728,9.22547883961986,2022,1,31,9,1,0
729,9.79676951649631,2022,1,31,10,1,0
730,9.71367269076882,2022,1,31,11,1,0
731,9.39859722655212,2022,1,31,12,1,0
732,9.77426412619511,2022,1,31,13,1,0
733,8.32526322757214,2022,1,31,14,1,0
734,7.46140247678019,2022,1,31,15,1,0
735,7.73839189587179,2022,1,31,16,1,0
736,6.48847714222092,2022,1,31,17,1,0
737,5.55363785278673,2022,1,31,18,1,0
738,5.6159604720823495,2022,1,31,19,1,0
739,5.44976682062739,2022,1,31,20,1,0
740,5.53459483022419,2022,1,31,21,1,0
741,5.53805719796284,2022,1,31,22,1,0
742,5.70771321715644,2022,1,31,23,1,0
743,5.461885107712639,2022,2,1,0,1,0
744,4.827053409627361,2022,2,1,1,2,0
745,5.14471117230828,2022,2,1,2,2,0
746,7.623786304341829,2022,2,1,3,2,0
747,9.44401570637053,2022,2,1,4,2,0
748,9.38519019476295,2022,2,1,5,2,0
749,8.99021890254066,2022,2,1,6,2,0
750,4.561498242941737,2022,2,1,7,2,0
751,3.54969944329143,2022,2,1,8,2,0
752,8.75827831391651,2022,2,1,9,2,0
753,8.559952303353821,2022,2,1,10,2,0
754,8.04228780120715,2022,2,1,11,2,0
755,6.63047552262533,2022,2,1,12,2,0
756,6.04390113545264,2022,2,1,13,2,0
757,5.73632774619018,2022,2,1,14,2,0
758,4.29090088954689,2022,2,1,15,2,0
759,3.91945980196763,2022,2,1,16,2,0
760,4.02534572286126,2022,2,1,17,2,0
761,3.82029679668628,2022,2,1,18,2,0
762,3.87071866377849,2022,2,1,19,2,0
763,3.7934051342371,2022,2,1,20,2,0
764,3.86231501926313,2022,2,1,21,2,0
765,4.11442435472416,2022,2,1,22,2,0
766,4.0673639454381,2022,2,1,23,2,0
767,4.23879829355161,2022,2,2,0,2,0
768,4.44720867753273,2022,2,2,1,3,0
769,5.05563254044538,2022,2,2,2,3,0
770,6.68257811862061,2022,2,2,3,3,0
771,8.75827831391651,2022,2,2,4,3,0
772,7.85404616406291,2022,2,2,5,3,0
773,7.96665500056884,2022,2,2,6,3,0
774,7.52462329906049,2022,2,2,7,3,0
775,7.25066448785949,2022,2,2,8,3,0
776,7.849003977353689,2022,2,2,9,3,0
777,7.87757636870594,2022,2,2,10,3,0
778,7.9498477115381,2022,2,2,11,3,0
779,3.7799593030125167,2022,2,2,12,3,0
780,4.186695697556326,2022,2,2,13,3,0
781,6.1968474656323504,2022,2,2,14,3,0
782,5.24051271978347,2022,2,2,15,3,0
783,4.41191337056819,2022,2,2,16,3,0
784,4.29426234735303,2022,2,2,17,3,0
785,4.32619619651144,2022,2,2,18,3,0
786,4.35644931676676,2022,2,2,19,3,0
787,4.25896704038849,2022,2,2,20,3,0
788,4.15980403510714,2022,2,2,21,3,0
789,4.17324986633173,2022,2,2,22,3,0
790,4.512757104752611,2022,2,2,23,3,0
791,4.5530945984263695,2022,2,3,0,3,0
792,4.82537268072429,2022,2,3,1,4,0
793,5.645568385424211,2022,2,3,2,4,0
794,7.554876419315811,2022,2,3,3,4,0
795,9.47594955552893,2022,2,3,4,4,0
796,9.69276358402543,2022,2,3,5,4,0
797,9.91630052813421,2022,2,3,6,4,0
798,9.11963502807733,2022,2,3,7,4,0
799,8.74651321159498,2022,2,3,8,4,0
800,8.87592933713165,2022,2,3,9,4,0
801,8.87761006603473,2022,2,3,10,4,0
802,8.18178830016226,2022,2,3,11,4,0
803,6.62543333591611,2022,2,3,12,4,0
804,6.427107325353431,2022,2,3,13,4,0
805,5.4371580014430805,2022,2,3,14,4,0
806,4.704360199703,2022,2,3,15,4,0
807,4.29426234735304,2022,2,3,16,4,0
808,4.41023264166511,2022,2,3,17,4,0
809,4.260647769291561,2022,2,3,18,4,0
810,4.41023264166511,2022,2,3,19,4,0
811,4.2287139201331705,2022,2,3,20,4,0
812,4.36485296128213,2022,2,3,21,4,0
813,4.30098526296533,2022,2,3,22,4,0
814,4.6404925013862,2022,2,3,23,4,0
815,4.55813678513559,2022,2,4,0,4,0
816,4.93125860161793,2022,2,4,1,5,0
817,5.3295913516463695,2022,2,4,2,5,0
818,6.48089065025178,2022,2,4,3,5,0
819,7.38848425791153,2022,2,4,4,5,0
820,7.2103269941857295,2022,2,4,5,5,0
821,7.03216973045993,2022,2,4,6,5,0
822,6.56156563759932,2022,2,4,7,5,0
823,6.34643233800589,2022,2,4,8,5,0
824,6.573330739920831,2022,2,4,9,5,0
825,6.721234883391309,2022,2,4,10,5,0
826,7.0657843085213905,2022,2,4,11,5,0
827,6.4607219034149,2022,2,4,12,5,0
828,5.8573402272114805,2022,2,4,13,5,0
829,5.90103917869139,2022,2,4,14,5,0
830,4.670745621641521,2022,2,4,15,5,0
831,4.17156913742867,2022,2,4,16,5,0
832,4.302665991868411,2022,2,4,17,5,0
833,4.2035029865870595,2022,2,4,18,5,0
834,4.38838316592515,2022,2,4,19,5,0
835,4.1060207102087904,2022,2,4,20,5,0
836,4.3043467207714805,2022,2,4,21,5,0
837,4.1110628969180105,2022,2,4,22,5,0
838,4.395106081537451,2022,2,4,23,5,0
839,4.34468421444524,2022,2,5,0,5,1
840,4.66234197712615,2022,2,5,1,6,1
841,4.9968070288378,2022,2,5,2,6,1
842,6.24390787491841,2022,2,5,3,6,1
843,6.4741677346394795,2022,2,5,4,6,1
844,6.66745155849295,2022,2,5,5,6,1
845,6.87922340028022,2022,2,5,6,6,1
846,6.312817759944419,2022,2,5,7,6,1
847,6.71955415448824,2022,2,5,8,6,1
848,6.654005727268361,2022,2,5,9,6,1
849,6.879223400280219,2022,2,5,10,6,1
850,6.58341511333927,2022,2,5,11,6,1
851,6.43719169877187,2022,2,5,12,6,1
852,5.95818396139589,2022,2,5,13,6,1
853,6.17667871879546,2022,2,5,14,6,1
854,4.74301696447368,2022,2,5,15,6,1
855,4.08249050556576,2022,2,5,16,6,1
856,4.13123164375489,2022,2,5,17,6,1
857,4.01358062053974,2022,2,5,18,6,1
858,4.1329123726579695,2022,2,5,19,6,1
859,4.0942556078872805,2022,2,5,20,6,1
860,4.04215301189199,2022,2,5,21,6,1
861,4.111062896918019,2022,2,5,22,6,1
862,4.19509934207169,2022,2,5,23,6,1
863,4.4488894064358,2022,2,6,0,6,1
864,4.52284147817104,2022,2,6,1,7,1
865,5.173283563660529,2022,2,6,2,7,1
866,6.33802869349053,2022,2,6,3,7,1
867,6.86409684015256,2022,2,6,4,7,1
868,6.8237593464788,2022,2,6,5,7,1
869,7.16662804270581,2022,2,6,6,7,1
870,6.71619269668208,2022,2,6,7,7,1
871,6.55316199308395,2022,2,6,8,7,1
872,6.2943297420106195,2022,2,6,9,7,1
873,5.4590074771830395,2022,2,6,10,7,1
874,5.1110965942468,2022,2,6,11,7,1
875,4.84890288536732,2022,2,6,12,7,1
876,4.71108311531529,2022,2,6,13,7,1
877,4.67242635054459,2022,2,6,14,7,1
878,4.51948002036489,2022,2,6,15,7,1
879,4.1497196616886995,2022,2,6,16,7,1
880,4.00853843383053,2022,2,6,17,7,1
881,3.97492385576905,2022,2,6,18,7,1
882,4.21190663110243,2022,2,6,19,7,1
883,4.02030353615204,2022,2,6,20,7,1
884,4.10433998130572,2022,2,6,21,7,1
885,4.1060207102087904,2022,2,6,22,7,1
886,4.38334097921593,2022,2,6,23,7,1
887,4.45897377985425,2022,2,7,0,7,0
888,4.71948675983065,2022,2,7,1,1,0
889,5.65565275884265,2022,2,7,2,1,0
890,7.771690447812309,2022,2,7,3,1,0
891,10.15832549017681,2022,2,7,4,1,0
892,10.2608499532643,2022,2,7,5,1,0
893,10.18689788152906,2022,2,7,6,1,0
894,9.331406869864601,2022,2,7,7,1,0
895,9.296111562900059,2022,2,7,8,1,0
896,9.30451520741542,2022,2,7,9,1,0
897,9.36670217682915,2022,2,7,10,1,0
898,9.0574480586636,2022,2,7,11,1,0
899,7.34478530643161,2022,2,7,12,1,0
900,6.44391461438417,2022,2,7,13,1,0
901,6.39685420509811,2022,2,7,14,1,0
902,5.10269294973143,2022,2,7,15,1,0
903,4.4724196110788395,2022,2,7,16,1,0
904,4.28249724503152,2022,2,7,17,1,0
905,4.24720193806697,2022,2,7,18,1,0
906,4.2774550583223,2022,2,7,19,1,0
907,4.27241287161308,2022,2,7,20,1,0
908,4.233756106842391,2022,2,7,21,1,0
909,4.29762380515918,2022,2,7,22,1,0
910,4.40855191276205,2022,2,7,23,1,0
911,4.443847219726591,2022,2,8,0,1,0
912,4.9010054813626,2022,2,8,1,2,0
913,5.58001995820433,2022,2,8,2,2,0
914,7.96161281385962,2022,2,8,3,2,0
915,9.93142708826188,2022,2,8,4,2,0
916,9.46250372430435,2022,2,8,5,2,0
917,8.817103825524079,2022,2,8,6,2,0
918,8.13977007758543,2022,2,8,7,2,0
919,7.689334731561701,2022,2,8,8,2,0
920,7.455713414034459,2022,2,8,9,2,0
921,7.336381661916249,2022,2,8,10,2,0
922,7.31957437288551,2022,2,8,11,2,0
923,6.76325310596814,2022,2,8,12,2,0
924,6.26407662175529,2022,2,8,13,2,0
925,6.00188291287581,2022,2,8,14,2,0
926,4.6724263505446,2022,2,8,15,2,0
927,4.18333423975017,2022,2,8,16,2,0
928,4.11778581253031,2022,2,8,17,2,0
929,4.13627383046412,2022,2,8,18,2,0
930,4.13459310156105,2022,2,8,19,2,0
931,4.19678007097476,2022,2,8,20,2,0
932,4.16652695071945,2022,2,8,21,2,0
933,4.17829205304096,2022,2,8,22,2,0
934,4.23711756464854,2022,2,8,23,2,0
935,4.65393833261078,2022,2,9,0,2,0
936,4.64553468809542,2022,2,9,1,3,0
937,5.4169892546062,2022,2,9,2,3,0
938,6.95149474311239,2022,2,9,3,3,0
939,8.842314759070192,2022,2,9,4,3,0
940,8.17506538454996,2022,2,9,5,3,0
941,8.15321590881001,2022,2,9,6,3,0
942,7.49605090770824,2022,2,9,7,3,0
943,7.970016458374991,2022,2,9,8,3,0
944,8.03220342778871,2022,2,9,9,3,0
945,7.20864626528265,2022,2,9,10,3,0
946,7.67588890033711,2022,2,9,11,3,0
947,6.62375260701304,2022,2,9,12,3,0
948,6.14474486963707,2022,2,9,13,3,0
949,6.4237458675472805,2022,2,9,14,3,0
950,4.97663828200091,2022,2,9,15,3,0
951,4.21190663110243,2022,2,9,16,3,0
952,4.188376426459399,2022,2,9,17,3,0
953,4.13795455936719,2022,2,9,18,3,0
954,4.06400248763196,2022,2,9,19,3,0
955,4.13123164375489,2022,2,9,20,3,0
956,4.198460799877839,2022,2,9,21,3,0
957,4.11610508362724,2022,2,9,22,3,0
958,4.16148476401023,2022,2,9,23,3,0
959,4.57998626087555,2022,2,10,0,3,0
960,4.7295711332491,2022,2,10,1,4,0
961,5.30942260480949,2022,2,10,2,4,0
962,7.59689464189265,2022,2,10,3,4,0
963,9.80705314943442,2022,2,10,4,4,0
964,9.88436667897582,2022,2,10,5,4,0
965,9.96504166632334,2022,2,10,6,4,0
966,9.66587192157624,2022,2,10,7,4,0
967,9.34485270108919,2022,2,10,8,4,0
968,8.46247002697556,2022,2,10,9,4,0
969,7.57000297944348,2022,2,10,10,4,0
970,7.3330202041101,2022,2,10,11,4,0
971,6.92796453846936,2022,2,10,12,4,0
972,6.23382350149997,2022,2,10,13,4,0
973,6.01028655739118,2022,2,10,14,4,0
974,5.301018960294121,2022,2,10,15,4,0
975,4.769908626922859,2022,2,10,16,4,0
976,4.62200448345239,2022,2,10,17,4,0
977,4.6119201100339495,2022,2,10,18,4,0
978,4.61864302564624,2022,2,10,19,4,0
979,4.61360083893702,2022,2,10,20,4,0
980,4.58166698977862,2022,2,10,21,4,0
981,4.68419145286611,2022,2,10,22,4,0
982,4.6657034349323006,2022,2,10,23,4,0
983,4.91781277039334,2022,2,11,0,4,0
984,5.19009085269127,2022,2,11,1,5,0
985,5.66741786116416,2022,2,11,2,5,0
986,7.71958785181702,2022,2,11,3,5,0
987,8.117920601845459,2022,2,11,4,5,0
988,8.18346902906533,2022,2,11,5,5,0
989,8.58852469470607,2022,2,11,6,5,0
990,7.52966548576971,2022,2,11,7,5,0
991,7.55319569041274,2022,2,11,8,5,0
992,7.3901649868145896,2022,2,11,9,5,0
993,7.82379304380758,2022,2,11,10,5,0
994,7.87925709760902,2022,2,11,11,5,0
995,6.74980727474355,2022,2,11,12,5,0
996,6.28088391078602,2022,2,11,13,5,0
997,6.32290213336287,2022,2,11,14,5,0
998,5.3615252008047705,2022,2,11,15,5,0
999,4.70940238641221,2022,2,11,16,5,0
1000,4.55141386952329,2022,2,11,17,5,0
1001,4.55981751403867,2022,2,11,18,5,0
1002,4.460654508757321,2022,2,11,19,5,0
1003,4.35308785896061,2022,2,11,20,5,0
1004,4.255605582582341,2022,2,11,21,5,0
1005,4.408551912762039,2022,2,11,22,5,0
1006,4.2774550583223,2022,2,11,23,5,0
1007,4.4505701353388805,2022,2,12,0,5,1
1008,4.92957787271485,2022,2,12,1,6,1
1009,4.9648731796794,2022,2,12,2,6,1
1010,6.34139015129668,2022,2,12,3,6,1
1011,6.929645267372431,2022,2,12,4,6,1
1012,6.7531687325497,2022,2,12,5,6,1
1013,7.1733509583181,2022,2,12,6,6,1
1014,6.56492709540546,2022,2,12,7,6,1
1015,6.8069520574480595,2022,2,12,8,6,1
1016,6.96157911653083,2022,2,12,9,6,1
1017,6.9246030806632195,2022,2,12,10,6,1
1018,7.02544681484763,2022,2,12,11,6,1
1019,6.75821091925892,2022,2,12,12,6,1
1020,6.346432338005901,2022,2,12,13,6,1
1021,6.28088391078603,2022,2,12,14,6,1
1022,4.595112821003211,2022,2,12,15,6,1
1023,4.37997952140978,2022,2,12,16,6,1
1024,4.45897377985425,2022,2,12,17,6,1
1025,4.46401596656347,2022,2,12,18,6,1
1026,4.37493733470056,2022,2,12,19,6,1
1027,4.500992002431079,2022,2,12,20,6,1
1028,4.458973779854251,2022,2,12,21,6,1
1029,4.344684214445239,2022,2,12,22,6,1
1030,4.36989514799135,2022,2,12,23,6,1
1031,4.7295711332491,2022,2,13,0,6,1
1032,4.71612530202451,2022,2,13,1,7,1
1033,5.43379654363694,2022,2,13,2,7,1
1034,6.46408336122105,2022,2,13,3,7,1
1035,7.26747177689022,2022,2,13,4,7,1
1036,7.40024936023304,2022,2,13,5,7,1
1037,7.205284807476501,2022,2,13,6,7,1
1038,6.8657775690556395,2022,2,13,7,7,1
1039,5.77666523986394,2022,2,13,8,7,1
1040,5.34639864067711,2022,2,13,9,7,1
1041,5.57833922930126,2022,2,13,10,7,1
1042,5.44724237486153,2022,2,13,11,7,1
1043,5.19177158159433,2022,2,13,12,7,1
1044,5.028740877996199,2022,2,13,13,7,1
1045,5.0926085763129905,2022,2,13,14,7,1
1046,4.80184247608126,2022,2,13,15,7,1
1047,4.5362873093956395,2022,2,13,16,7,1
1048,4.45225086424196,2022,2,13,17,7,1
1049,4.76150498240749,2022,2,13,18,7,1
1050,4.35644931676676,2022,2,13,19,7,1
1051,4.3799795214097905,2022,2,13,20,7,1
1052,4.2287139201331705,2022,2,13,21,7,1
1053,4.37997952140979,2022,2,13,22,7,1
1054,4.59679354990628,2022,2,13,23,7,1
1055,4.99848775774087,2022,2,14,0,7,0
1056,4.99848775774087,2022,2,14,1,1,0
1057,6.04894332216187,2022,2,14,2,1,0
1058,7.42377956487608,2022,2,14,3,1,0
1059,9.106189196852739,2022,2,14,4,1,0
1060,8.820465283330229,2022,2,14,5,1,0
1061,9.01879129389291,2022,2,14,6,1,0
1062,8.52633772529235,2022,2,14,7,1,0
1063,8.10111331281473,2022,2,14,8,1,0
1064,8.44734346684789,2022,2,14,9,1,0
1065,7.564960792734251,2022,2,14,10,1,0
1066,8.07254092146248,2022,2,14,11,1,0
1067,7.445629040616019,2022,2,14,12,1,0
1068,6.6136682335946,2022,2,14,13,1,0
1069,6.516185957216329,2022,2,14,14,1,0
1070,5.18504866598205,2022,2,14,15,1,0
1071,4.5262029359771905,2022,2,14,16,1,0
1072,4.3984675393436,2022,2,14,17,1,0
1073,4.65057687480464,2022,2,14,18,1,0
1074,4.64385395919234,2022,2,14,19,1,0
1075,4.49763054462494,2022,2,14,20,1,0
1076,4.55645605623251,2022,2,14,21,1,0
1077,4.6236852123554595,2022,2,14,22,1,0
1078,4.625365941258529,2022,2,14,23,1,0
1079,4.89596329465339,2022,2,15,0,1,0
1080,5.13126534108369,2022,2,15,1,2,0
1081,5.63716474090884,2022,2,15,2,2,0
1082,8.30616223898971,2022,2,15,3,2,0
1083,10.16672913469218,2022,2,15,4,2,0
1084,9.40199748379369,2022,2,15,5,2,0
1085,9.696125041831571,2022,2,15,6,2,0
1086,9.12635794368963,2022,2,15,7,2,0
1087,8.959965782285341,2022,2,15,8,2,0
1088,8.76332050062572,2022,2,15,9,2,0
1089,8.17002319784074,2022,2,15,10,2,0
1090,8.61373562825218,2022,2,15,11,2,0
1091,6.9246030806632195,2022,2,15,12,2,0
1092,6.59518021566079,2022,2,15,13,2,0
1093,6.5044208548948195,2022,2,15,14,2,0
1094,5.06403618496074,2022,2,15,15,2,0
1095,4.56485970074789,2022,2,15,16,2,0
1096,4.4875461712065,2022,2,15,17,2,0
1097,4.5530945984263695,2022,2,15,18,2,0
1098,4.59679354990628,2022,2,15,19,2,0
1099,4.5514138695233,2022,2,15,20,2,0
1100,4.6236852123554595,2022,2,15,21,2,0
1101,4.5648597007478795,2022,2,15,22,2,0
1102,4.78167372924438,2022,2,15,23,2,0
1103,4.82873413853044,2022,2,16,0,2,0
1104,5.321187707131,2022,2,16,1,3,0
1105,5.62371890968425,2022,2,16,2,3,0
1106,7.79017846574612,2022,2,16,3,3,0
1107,9.07593607659742,2022,2,16,4,3,0
1108,8.91458610190235,2022,2,16,5,3,0
1109,8.81206163881486,2022,2,16,6,3,0
1110,7.91623313347664,2022,2,16,7,3,0
1111,7.82715450161373,2022,2,16,8,3,0
1112,8.27254766092824,2022,2,16,9,3,0
1113,7.44058685390681,2022,2,16,10,3,0
1114,7.43050248048836,2022,2,16,11,3,0
1115,6.76997602158044,2022,2,16,12,3,0
1116,6.32794432007209,2022,2,16,13,3,0
1117,6.3363479645874605,2022,2,16,14,3,0
1118,4.9094091258779695,2022,2,16,15,3,0
1119,4.40519045495589,2022,2,16,16,3,0
1120,4.2068644443932,2022,2,16,17,3,0
1121,4.44552794862966,2022,2,16,18,3,0
1122,4.34468421444525,2022,2,16,19,3,0
1123,4.50603418914031,2022,2,16,20,3,0
1124,4.27073214271,2022,2,16,21,3,0
1125,4.430401388502,2022,2,16,22,3,0
1126,4.44552794862966,2022,2,16,23,3,0
1127,4.56990188745711,2022,2,17,0,3,0
1128,4.89092110794417,2022,2,17,1,4,0
1129,5.77162305315472,2022,2,17,2,4,0
1130,7.5296654857697005,2022,2,17,3,4,0
1131,8.778447060753379,2022,2,17,4,4,0
1132,9.13476158820499,2022,2,17,5,4,0
1133,8.9431584932546,2022,2,17,6,4,0
1134,8.16161955332538,2022,2,17,7,4,0
1135,8.12464351745776,2022,2,17,8,4,0
1136,8.1666617400346,2022,2,17,9,4,0
1137,8.18010757125919,2022,2,17,10,4,0
1138,7.60025609969879,2022,2,17,11,4,0
1139,6.61030677578845,2022,2,17,12,4,0
1140,6.1968474656323504,2022,2,17,13,4,0
1141,5.586742873816631,2022,2,17,14,4,0
1142,4.4942690868188,2022,2,17,15,4,0
1143,4.22535246232702,2022,2,17,16,4,0
1144,4.38502170811901,2022,2,17,17,4,0
1145,4.2774550583223,2022,2,17,18,4,0
1146,4.32115400980222,2022,2,17,19,4,0
1147,4.36485296128213,2022,2,17,20,4,0
1148,4.38334097921594,2022,2,17,21,4,0
1149,4.36485296128213,2022,2,17,22,4,0
1150,4.52956439378334,2022,2,17,23,4,0
1151,4.59679354990628,2022,2,18,0,4,0
1152,4.94302370393944,2022,2,18,1,5,0
1153,5.60186943394429,2022,2,18,2,5,0
1154,8.22716798054525,2022,2,18,3,5,0
1155,9.95831875071105,2022,2,18,4,5,0
1156,9.047363685245159,2022,2,18,5,5,0
1157,9.42216623063057,2022,2,18,6,5,0
1158,9.09106263672507,2022,2,18,7,5,0
1159,8.92130901751465,2022,2,18,8,5,0
1160,8.94820067996382,2022,2,18,9,5,0
1161,8.86416423481014,2022,2,18,10,5,0
1162,8.617097086058319,2022,2,18,11,5,0
1163,7.3901649868146,2022,2,18,12,5,0
1164,5.63884546981191,2022,2,18,13,5,0
1165,5.359844471901701,2022,2,18,14,5,0
1166,4.818649765112,2022,2,18,15,5,0
1167,4.4808232555942,2022,2,18,16,5,0
1168,4.37661806360364,2022,2,18,17,5,0
1169,4.49258835791572,2022,2,18,18,5,0
1170,4.35644931676676,2022,2,18,19,5,0
1171,4.595112821003211,2022,2,18,20,5,0
1172,4.50435346023724,2022,2,18,21,5,0
1173,4.43208211740507,2022,2,18,22,5,0
1174,4.30770817857762,2022,2,18,23,5,0
1175,4.53292585158949,2022,2,19,0,5,1
1176,4.83545705414274,2022,2,19,1,6,1
1177,4.8589872587857705,2022,2,19,2,6,1
1178,6.40525784961347,2022,2,19,3,6,1
1179,6.77333747938659,2022,2,19,4,6,1
1180,7.01368171252611,2022,2,19,5,6,1
1181,7.25570667456871,2022,2,19,6,6,1
1182,6.43214951206265,2022,2,19,7,6,1
1183,6.4220651386442,2022,2,19,8,6,1
1184,7.134694193547411,2022,2,19,9,6,1
1185,6.83720517770338,2022,2,19,10,6,1
1186,7.02544681484762,2022,2,19,11,6,1
1187,5.82372564915001,2022,2,19,12,6,1
1188,5.00184921554702,2022,2,19,13,6,1
1189,5.01193358896546,2022,2,19,14,6,1
1190,4.7295711332491,2022,2,19,15,6,1
